@RELATION states.csv
@ATTRIBUTE avgAlt REAL
@ATTRIBUTE maxAlt REAL
@ATTRIBUTE curAlt REAL
@ATTRIBUTE fov REAL
@ATTRIBUTE lastAction {explore, shoot, idle}
@ATTRIBUTE life REAL
@ATTRIBUTE class {INSIGHT, NOTINSIGHT}

@DATA
-123.43603,-97.19096,-119.53157,16305.486,explore,10,NOTINSIGHT
-123.455025,-97.99341,-119.705345,16492.084,explore,10,INSIGHT
-122.59495,-99.083084,-119.492134,17076.031,explore,10,NOTINSIGHT
-121.65028,-99.700806,-118.3713,16972.186,explore,10,NOTINSIGHT
-118.77515,-98.46556,-112.73636,15623.605,explore,10,NOTINSIGHT
-129.90805,-115.08576,-127.784386,17608.9,explore,10,NOTINSIGHT
-137.55115,-102.87837,-137.39275,18861.125,explore,10,NOTINSIGHT
-132.27565,-115.77492,-130.48679,18195.63,explore,10,NOTINSIGHT
-133.34358,-113.06576,-131.10648,17051.432,explore,10,NOTINSIGHT
-125.44206,-99.74124,-121.11606,16908.316,explore,10,NOTINSIGHT
-135.15974,-120.04231,-134.30444,20286.855,explore,10,NOTINSIGHT
-133.18428,-100.40787,-132.2998,18088.559,explore,10,NOTINSIGHT
-125.628746,-97.375534,-123.0518,17566.201,explore,10,NOTINSIGHT
-116.577095,-100.41115,-113.50273,18715.469,explore,10,NOTINSIGHT
-111.82206,-95.707344,-104.16634,16708.16,explore,10,NOTINSIGHT
-111.442955,-95.61406,-103.62614,16830.47,explore,10,NOTINSIGHT
-125.00657,-98.650764,-123.023926,17823.277,explore,10,NOTINSIGHT
-127.41864,-101.26944,-124.72884,16610.873,explore,10,NOTINSIGHT
-131.63776,-103.33368,-130.02646,17658.129,explore,10,NOTINSIGHT
-131.49457,-102.492424,-129.75092,17511.367,explore,10,NOTINSIGHT
-135.64064,-95.224365,-135.46802,18686.51,explore,10,NOTINSIGHT
-135.96806,-96.77759,-135.92151,19037.953,explore,10,NOTINSIGHT
-128.36623,-113.33786,-125.54076,17467.377,explore,10,NOTINSIGHT
-121.94191,-109.79558,-116.377396,16607.14,explore,10,NOTINSIGHT
-121.300766,-100.46699,-115.37826,16430.613,explore,10,NOTINSIGHT
-119.134796,-97.25561,-111.98458,16132.334,explore,10,NOTINSIGHT
-119.01348,-96.274956,-110.87543,15808.304,explore,10,NOTINSIGHT
-112.58395,-97.108826,-105.45571,17572.959,explore,10,NOTINSIGHT
-112.46557,-96.942764,-105.156555,17612.027,explore,10,NOTINSIGHT
-110.00315,-96.56333,-102.17683,17511.44,explore,10,NOTINSIGHT
-109.47005,-95.98667,-100.9422,17455.092,explore,10,NOTINSIGHT
-109.04362,-95.71544,-100.286224,17644.5,explore,10,NOTINSIGHT
-108.512245,-96.194855,-100.53605,17854.979,explore,10,NOTINSIGHT
-107.97771,-95.58952,-100.50333,17874.766,explore,10,NOTINSIGHT
-108.38801,-95.625015,-99.34523,17809.877,explore,10,NOTINSIGHT
-108.102455,-95.14042,-98.64427,17795.55,explore,10,NOTINSIGHT
-107.20607,-95.123985,-98.915306,17934.354,explore,10,NOTINSIGHT
-107.306366,-94.868385,-97.38457,17828.074,explore,10,NOTINSIGHT
-107.22176,-94.9126,-97.06409,17834.861,explore,10,NOTINSIGHT
-107.66604,-94.84355,-96.41437,17733.723,explore,10,NOTINSIGHT
-108.59077,-94.672264,-95.53009,17595.604,explore,10,NOTINSIGHT
-110.76891,-94.45297,-94.39386,17872.918,explore,10,NOTINSIGHT
-112.47304,-94.56,-93.87761,17808.781,explore,10,NOTINSIGHT
-113.824585,-94.605484,-93.49999,17782.023,explore,10,NOTINSIGHT
-114.57731,-94.5987,-93.26289,17784.66,explore,10,NOTINSIGHT
-114.8409,-94.503654,-93.16461,17786.082,explore,10,NOTINSIGHT
-114.77413,-94.4726,-93.20479,17783.248,explore,10,NOTINSIGHT
-114.853516,-94.475624,-93.24371,17821.148,explore,10,NOTINSIGHT
-116.64172,-94.50122,-92.588615,17775.281,explore,10,NOTINSIGHT
-118.02688,-94.73047,-92.07296,17787.668,explore,10,NOTINSIGHT
-118.728836,-94.37788,-91.69714,17763.23,explore,10,NOTINSIGHT
-119.01276,-94.64385,-91.45768,17738.074,explore,10,NOTINSIGHT
-119.53664,-94.91161,-91.357185,17737.682,explore,10,NOTINSIGHT
-112.61302,-98.31822,-106.82017,19837.84,explore,8,NOTINSIGHT
-110.77492,-96.07802,-103.011215,18375.105,explore,8,NOTINSIGHT
-113.1049,-96.8436,-104.32084,18019.88,explore,8,NOTINSIGHT
-109.41644,-95.41343,-101.295685,17857.121,explore,8,NOTINSIGHT
-109.14586,-95.89923,-100.56901,17821.855,explore,8,NOTINSIGHT
-108.95154,-94.80097,-99.71437,17899.725,explore,8,NOTINSIGHT
-108.891525,-95.63898,-99.49479,17882.936,explore,8,NOTINSIGHT
-108.48436,-95.0177,-99.467766,17947.066,explore,8,NOTINSIGHT
-107.60265,-95.29416,-99.916084,18286.156,explore,8,NOTINSIGHT
-107.812706,-95.458046,-98.762024,18019.33,explore,8,NOTINSIGHT
-108.03201,-95.51898,-98.15467,17893.002,explore,8,NOTINSIGHT
-108.14958,-95.08272,-98.09851,17777.48,explore,8,NOTINSIGHT
-107.88169,-95.03591,-98.606445,17911.727,explore,8,NOTINSIGHT
-107.20752,-95.07571,-98.17253,17914.195,explore,8,NOTINSIGHT
-107.332756,-94.82453,-97.29187,17887.654,explore,8,NOTINSIGHT
-107.6962,-95.023254,-96.40003,17810.627,explore,8,NOTINSIGHT
-108.88249,-94.55372,-95.27618,17726.605,explore,8,NOTINSIGHT
-110.37517,-94.52166,-94.51948,17865.133,explore,8,NOTINSIGHT
-112.99894,-94.49145,-93.63303,17927.086,explore,8,NOTINSIGHT
-113.92818,-94.51716,-93.2983,17944.787,explore,8,NOTINSIGHT
-116.31569,-94.44298,-92.61579,17840.098,explore,8,NOTINSIGHT
-117.45494,-94.587814,-92.09828,17744.352,explore,8,NOTINSIGHT
-118.69635,-94.694756,-91.48074,17729.574,explore,8,NOTINSIGHT
-118.937416,-94.51901,-91.37963,17735.809,explore,8,NOTINSIGHT
-118.759285,-94.43929,-91.594406,17765.195,explore,8,NOTINSIGHT
-117.15876,-98.22526,-110.13067,15819.15,explore,8,NOTINSIGHT
-127.92063,-105.322716,-126.646835,19179.453,explore,8,NOTINSIGHT
-123.1506,-105.65773,-120.90234,17490.842,explore,8,NOTINSIGHT
-112.8021,-98.07252,-107.964455,17399.195,explore,8,NOTINSIGHT
-124.80478,-101.09419,-120.7447,16171.148,explore,8,NOTINSIGHT
-114.19894,-97.71987,-107.909065,16414.688,explore,8,NOTINSIGHT
-111.33302,-95.693115,-105.05181,17216.543,explore,8,NOTINSIGHT
-111.087555,-96.55078,-104.18325,17134.398,explore,8,NOTINSIGHT
-109.78367,-95.933365,-102.7139,17412.342,explore,8,NOTINSIGHT
-108.83499,-95.8284,-101.84353,17519.383,explore,8,NOTINSIGHT
-108.55454,-94.88414,-100.321754,17328.586,explore,8,NOTINSIGHT
-108.18447,-95.821396,-100.03862,17443.16,explore,8,NOTINSIGHT
-108.20137,-95.30111,-100.67407,17500.732,explore,8,NOTINSIGHT
-107.820786,-95.58191,-100.26096,17638.846,explore,8,NOTINSIGHT
-107.68613,-94.6661,-99.384056,17489.258,explore,8,NOTINSIGHT
-107.400116,-94.7378,-99.06145,17442.773,explore,8,NOTINSIGHT
-107.55877,-95.29432,-97.520584,17525.89,explore,8,NOTINSIGHT
-107.63544,-94.73884,-96.91263,17592.621,explore,8,NOTINSIGHT
-108.86797,-94.80952,-95.621765,17481.482,explore,8,NOTINSIGHT
-109.80651,-94.716,-94.91553,17758.758,explore,8,NOTINSIGHT
-112.51771,-94.53108,-94.021324,17724.043,explore,8,NOTINSIGHT
-115.26904,-94.625626,-92.88749,17659.77,explore,8,NOTINSIGHT
-116.15912,-94.51384,-92.78761,17666.91,explore,8,NOTINSIGHT
-115.535614,-94.54426,-93.075134,17841.035,explore,8,NOTINSIGHT
-119.42006,-95.0388,-91.520424,17844.662,explore,8,NOTINSIGHT
-119.54003,-94.6422,-91.21348,17888.219,explore,8,NOTINSIGHT
-119.01129,-94.737785,-91.70136,17826.273,explore,8,NOTINSIGHT
-117.455574,-99.41054,-111.89258,16296.011,explore,8,NOTINSIGHT
-118.420975,-97.35828,-113.87481,16335.889,explore,8,NOTINSIGHT
-118.310974,-98.02467,-114.15934,16695.188,explore,8,NOTINSIGHT
-117.858604,-98.004395,-113.00046,16287.502,explore,8,NOTINSIGHT
-120.91203,-99.224335,-118.25967,17720.262,explore,8,NOTINSIGHT
-119.30051,-99.886406,-117.01729,18933.451,explore,8,NOTINSIGHT
-112.23314,-97.14809,-106.1511,17077.613,explore,8,NOTINSIGHT
-112.140884,-96.19626,-105.78529,17004.504,explore,8,NOTINSIGHT
-111.76897,-96.035286,-105.483444,17181.803,explore,8,NOTINSIGHT
-111.397285,-96.702774,-105.7456,17547.809,explore,8,NOTINSIGHT
-111.21297,-98.16049,-105.75751,17579.438,explore,8,NOTINSIGHT
-110.79906,-97.42327,-104.61819,17679.145,explore,8,NOTINSIGHT
-110.58806,-96.674416,-104.25607,17645.887,explore,8,NOTINSIGHT
-110.114395,-96.97238,-103.997604,17751.96,explore,8,NOTINSIGHT
-109.75207,-97.858185,-103.335236,17643.322,explore,8,NOTINSIGHT
-109.57509,-96.37212,-102.82873,17484.828,explore,8,NOTINSIGHT
-109.1368,-96.00843,-102.23201,17453.008,explore,8,NOTINSIGHT
-108.89591,-96.68916,-102.188576,17506.771,explore,8,NOTINSIGHT
-108.51269,-95.777985,-101.27281,17435.113,explore,8,NOTINSIGHT
-108.52256,-95.13621,-100.438225,17331.018,explore,8,NOTINSIGHT
-108.25458,-96.15943,-100.08878,17332.951,explore,8,NOTINSIGHT
-108.46451,-94.72715,-98.93031,17193.598,explore,8,NOTINSIGHT
-108.6218,-95.768005,-98.321526,17233.799,explore,8,NOTINSIGHT
-108.580025,-95.41899,-97.898224,17209.096,explore,8,NOTINSIGHT
-109.52528,-95.28141,-96.740776,17469.184,explore,8,NOTINSIGHT
-109.934746,-94.95229,-96.141785,17570.867,explore,8,NOTINSIGHT
-111.32168,-94.690796,-95.24532,17588.201,explore,8,NOTINSIGHT
-113.11269,-94.642395,-94.36088,17590.766,explore,8,NOTINSIGHT
-118.00204,-98.09801,-112.91434,16341.952,explore,8,NOTINSIGHT
-116.29951,-98.263435,-111.22514,16544.6,explore,8,NOTINSIGHT
-114.74868,-97.52104,-109.20627,16602.953,explore,8,NOTINSIGHT
-113.64132,-97.19437,-107.7876,16734.658,explore,8,NOTINSIGHT
-125.69848,-104.27849,-122.697464,17045.898,explore,8,NOTINSIGHT
-128.00845,-98.420746,-125.156715,16239.295,explore,8,NOTINSIGHT
-127.818565,-96.83296,-124.34453,15647.588,explore,8,NOTINSIGHT
-132.16032,-104.01415,-130.84541,18123.941,explore,8,INSIGHT
-130.32964,-105.78766,-127.38111,16404.104,shoot,8,INSIGHT
-129.75313,-104.25968,-125.84941,14594.48,shoot,8,NOTINSIGHT
-130.77217,-107.62842,-129.5937,18251.168,explore,8,INSIGHT
-125.91309,-107.32783,-37.36811,13359.222,explore,12,INSIGHT
-127.5295,-108.33559,-113.114624,10530.158,shoot,10,NOTINSIGHT
-130.82045,-102.84714,-129.29166,18670.605,explore,10,NOTINSIGHT
-131.04317,-106.985,-130.16718,18974.797,explore,10,INSIGHT
-130.96034,-104.50742,-129.84367,18052.965,shoot,10,NOTINSIGHT
-130.97438,-107.01204,-128.73651,16408.236,explore,8,NOTINSIGHT
-132.68694,-97.559616,-131.15807,16890.758,explore,8,INSIGHT
-132.95207,-100.3516,-131.88638,18023.14,shoot,8,INSIGHT
-131.95107,-99.411964,-130.54036,17307.121,shoot,8,NOTINSIGHT
-124.56443,-97.97307,-121.7567,17247.205,explore,8,NOTINSIGHT
-123.54969,-96.90244,-120.16868,16359.173,explore,8,NOTINSIGHT
-119.66783,-98.30632,-116.477936,17390.902,explore,8,NOTINSIGHT
-116.74255,-99.900604,-114.12399,19129.324,explore,8,NOTINSIGHT
-111.095085,-95.72977,-103.10678,17016.527,explore,8,NOTINSIGHT
-110.860115,-95.941055,-103.04792,16976.307,explore,8,NOTINSIGHT
-110.62404,-94.73909,-103.54999,17133.396,explore,8,NOTINSIGHT
-110.545006,-95.567986,-103.624596,17196.574,explore,8,NOTINSIGHT
-108.87622,-95.28631,-101.16176,17421.676,explore,8,NOTINSIGHT
-108.62386,-95.036705,-100.574585,17397.5,explore,8,NOTINSIGHT
-108.44731,-95.18214,-100.48449,17393.902,explore,8,NOTINSIGHT
-108.03902,-95.571045,-100.720184,17506.354,explore,8,NOTINSIGHT
-107.85859,-96.29246,-100.59094,17585.477,explore,8,NOTINSIGHT
-107.86939,-95.47917,-99.94263,17453.559,explore,8,NOTINSIGHT
-107.67276,-95.72999,-99.061134,17466.902,explore,8,NOTINSIGHT
-107.60714,-95.57475,-98.82722,17393.705,explore,8,NOTINSIGHT
-107.44369,-95.34662,-97.90086,17304.709,explore,8,NOTINSIGHT
-107.788025,-94.57294,-97.38931,17502.137,explore,8,NOTINSIGHT
-107.81529,-94.786736,-96.78238,17402.86,explore,8,NOTINSIGHT
-109.377464,-94.52451,-95.50864,17457.646,explore,8,NOTINSIGHT
-118.11064,-98.65333,-112.961845,15807.632,explore,8,NOTINSIGHT
-113.688675,-96.35185,-106.73163,16829.486,explore,8,NOTINSIGHT
-113.338196,-96.28073,-106.53818,16838.527,explore,8,NOTINSIGHT
-113.00224,-94.40861,-105.7898,16783.01,explore,8,NOTINSIGHT
-123.28844,-96.138275,-119.37128,16232.1875,explore,8,NOTINSIGHT
-134.37703,-115.700165,-133.35602,17993.367,explore,8,NOTINSIGHT
-134.73665,-116.271545,-133.55743,18007.094,explore,8,NOTINSIGHT
-127.54698,-102.237,-123.90819,16125.3545,explore,6,NOTINSIGHT
-129.61757,-112.7193,-126.48876,17757.707,explore,6,NOTINSIGHT
-125.33924,-112.00072,-121.183815,17252.951,explore,6,NOTINSIGHT
-124.840805,-110.73399,-120.0483,16999.799,explore,6,NOTINSIGHT
-124.58512,-113.18453,-119.68545,16836.666,explore,6,NOTINSIGHT
-124.392876,-112.90745,-119.46059,16972.902,explore,6,NOTINSIGHT
-123.86556,-112.179886,-118.66528,16875.918,explore,6,NOTINSIGHT
-123.445465,-111.60034,-117.79898,17036.111,explore,6,NOTINSIGHT
-123.08119,-110.7027,-117.57713,16973.863,explore,6,NOTINSIGHT
-123.037506,-110.910095,-117.49694,16914.223,explore,6,NOTINSIGHT
-122.583534,-109.143394,-116.73147,16651.578,explore,6,NOTINSIGHT
-122.36184,-110.91825,-116.22824,16663.303,explore,6,NOTINSIGHT
-121.86031,-101.21701,-115.71264,16576.588,explore,6,NOTINSIGHT
-121.39693,-99.25127,-114.86972,16259.984,explore,6,NOTINSIGHT
-121.12801,-98.772446,-114.38161,16336.933,explore,6,NOTINSIGHT
-120.85331,-98.458755,-113.82516,16279.008,explore,6,NOTINSIGHT
-120.34009,-98.28295,-113.69247,16270.21,explore,6,NOTINSIGHT
-120.11379,-97.63745,-113.06596,16197.26,explore,6,NOTINSIGHT
-117.27628,-95.75655,-109.10979,16205.402,explore,6,NOTINSIGHT
-129.89433,-110.46672,-124.63259,16972.283,explore,6,NOTINSIGHT
-130.56009,-107.66895,-127.28022,15840.61,explore,6,INSIGHT
-135.51024,-98.19899,-134.90329,16853.836,shoot,6,NOTINSIGHT
-137.00183,-101.88873,-136.38618,18443.664,shoot,6,NOTINSIGHT
-126.849525,-112.34946,-124.28132,17142.395,explore,6,NOTINSIGHT
-134.74579,-114.81722,-133.56575,18489.41,explore,6,NOTINSIGHT
-126.70494,-108.80462,-123.14699,17321.658,explore,6,NOTINSIGHT
-129.03366,-115.02118,-125.92446,17665.615,explore,6,NOTINSIGHT
-136.73405,-107.199135,-136.33157,18755.277,explore,6,NOTINSIGHT
-129.90707,-115.70636,-127.86447,17947.934,explore,6,NOTINSIGHT
-121.48941,-101.0331,-115.32373,16405.578,explore,6,NOTINSIGHT
-120.943405,-99.32071,-114.1798,16293.028,explore,6,NOTINSIGHT
-120.64235,-98.52029,-113.83151,16229.482,explore,6,NOTINSIGHT
-120.45818,-98.34437,-113.60642,16276.766,explore,6,NOTINSIGHT
-120.24998,-98.37629,-113.53738,16336.168,explore,6,NOTINSIGHT
-119.976845,-98.103806,-113.22011,16237.615,explore,6,NOTINSIGHT
-117.43252,-95.71888,-109.302795,16157.832,explore,6,NOTINSIGHT
-111.90447,-97.38784,-105.13824,17889.611,explore,6,NOTINSIGHT
-111.66532,-95.37796,-105.11057,18089.926,explore,6,NOTINSIGHT
-111.81117,-97.12811,-104.45496,17827.316,explore,6,NOTINSIGHT
-110.11653,-96.18533,-102.21328,17449.992,explore,6,NOTINSIGHT
-109.54968,-95.16318,-102.1229,17648.875,explore,6,NOTINSIGHT
-109.320854,-95.85741,-100.64465,17816.023,explore,6,NOTINSIGHT
-109.17157,-95.66146,-100.430504,17763.21,explore,6,NOTINSIGHT
-108.911,-95.87358,-100.35365,17812.936,explore,6,NOTINSIGHT
-108.3018,-95.36283,-100.60849,17692.012,explore,6,NOTINSIGHT
-108.16736,-95.39217,-99.8363,17740.441,explore,6,NOTINSIGHT
-108.38425,-95.62082,-98.96594,17756.416,explore,6,NOTINSIGHT
-108.174286,-95.22879,-98.74075,17821.146,explore,6,NOTINSIGHT
-107.961754,-95.31771,-98.6533,17817.299,explore,6,NOTINSIGHT
-107.66711,-95.52477,-98.69474,17811.287,explore,6,NOTINSIGHT
-107.30293,-94.904564,-98.881,17875.828,explore,6,NOTINSIGHT
-107.20873,-94.91644,-98.07573,17758.514,explore,6,NOTINSIGHT
-107.2404,-95.21229,-97.56546,17797.201,explore,6,NOTINSIGHT
-107.12856,-94.669106,-97.19623,17866.303,explore,6,NOTINSIGHT
-107.268654,-95.01003,-96.89812,17879.473,explore,6,NOTINSIGHT
-107.712265,-94.66297,-96.24572,17754.414,explore,6,NOTINSIGHT
-108.37318,-94.62227,-95.73301,17705.785,explore,6,NOTINSIGHT
-108.761536,-94.61564,-95.35886,17658.07,explore,6,NOTINSIGHT
-117.640785,-96.01178,-112.32735,16630.861,explore,6,NOTINSIGHT
-111.41011,-98.54998,-105.40828,17543.012,explore,6,NOTINSIGHT
-111.02797,-97.691925,-104.579414,17626.502,explore,6,NOTINSIGHT
-123.1472,-102.04576,-121.29645,17987.928,explore,6,NOTINSIGHT
-112.907875,-100.680626,-107.8971,17634.006,explore,6,NOTINSIGHT
-112.33389,-99.92482,-107.03252,17579.773,explore,6,NOTINSIGHT
-112.11967,-99.96414,-106.8082,17579.578,explore,6,NOTINSIGHT
-111.87527,-99.708374,-106.44279,17504.902,explore,6,NOTINSIGHT
-124.23411,-98.482765,-121.22644,16627.463,explore,6,NOTINSIGHT
-118.64911,-98.78978,-114.76429,16886.451,explore,6,NOTINSIGHT
-117.71249,-98.17166,-113.30405,16900.223,explore,6,NOTINSIGHT
-117.38034,-97.96908,-112.82051,16859.758,explore,6,NOTINSIGHT
-116.71324,-98.32365,-112.12614,16821.732,explore,6,NOTINSIGHT
-116.377045,-97.79959,-111.01193,16657.953,explore,6,NOTINSIGHT
-115.78684,-97.55847,-110.66221,16698.578,explore,6,NOTINSIGHT
-115.53508,-97.82989,-110.45011,16847.805,explore,6,NOTINSIGHT
-115.33811,-97.82989,-110.37521,16963.652,explore,6,NOTINSIGHT
-115.214264,-98.3548,-110.43709,16930.336,explore,6,NOTINSIGHT
-110.37187,-97.49751,-104.869125,17701.715,explore,6,NOTINSIGHT
-110.09478,-96.83396,-104.231155,17550.879,explore,6,NOTINSIGHT
-109.845856,-96.159996,-103.74065,17560.482,explore,6,NOTINSIGHT
-122.98966,-101.65994,-118.7861,17706.441,explore,6,NOTINSIGHT
-119.61602,-103.207214,-116.48505,17438.842,explore,6,NOTINSIGHT
-114.08408,-99.9743,-109.38897,17201.184,explore,6,NOTINSIGHT
-111.97918,-99.222336,-106.94777,17509.898,explore,6,NOTINSIGHT
-124.47349,-102.7186,-121.85946,17056.654,explore,6,NOTINSIGHT
-120.077354,-100.37941,-117.54596,18327.082,explore,6,NOTINSIGHT
-119.90847,-100.807144,-117.3237,18243.852,explore,6,NOTINSIGHT
-118.55417,-100.42327,-115.20904,18012.21,explore,6,NOTINSIGHT
-113.55176,-100.5184,-108.61678,17378.754,explore,6,NOTINSIGHT
-116.913734,-98.32405,-110.196304,15913.816,explore,6,NOTINSIGHT
-113.689995,-95.7122,-106.27111,16686.844,explore,6,NOTINSIGHT
-110.26836,-95.31083,-103.94558,17871.0,explore,6,NOTINSIGHT
-110.384285,-94.5026,-102.85486,17547.547,explore,6,NOTINSIGHT
-110.38481,-96.25102,-102.513176,17435.5,explore,6,NOTINSIGHT
-110.31152,-95.86261,-102.248505,17428.14,explore,6,NOTINSIGHT
-109.98866,-94.69751,-102.32214,17581.988,explore,6,NOTINSIGHT
-109.461365,-95.66631,-100.95619,17559.16,explore,6,NOTINSIGHT
-109.27955,-95.646034,-100.74165,17763.266,explore,6,NOTINSIGHT
-109.08177,-95.88464,-100.665344,17895.578,explore,6,NOTINSIGHT
-108.69419,-94.90452,-100.725746,17813.41,explore,6,NOTINSIGHT
-108.51303,-95.27071,-100.72183,17849.793,explore,6,NOTINSIGHT
-108.44434,-94.57363,-99.6358,17729.22,explore,6,NOTINSIGHT
-109.42102,-95.57403,-99.257286,17588.28,explore,6,NOTINSIGHT
-109.22207,-95.05387,-99.035835,17795.771,explore,6,NOTINSIGHT
-109.06861,-95.15712,-98.95192,17801.227,explore,6,NOTINSIGHT
-108.75434,-95.38153,-99.01069,17788.014,explore,6,NOTINSIGHT
-108.36355,-95.14971,-99.1965,17867.637,explore,6,NOTINSIGHT
-107.9155,-94.80927,-99.51932,18065.93,explore,6,NOTINSIGHT
-107.571495,-95.64464,-99.87366,18242.387,explore,6,NOTINSIGHT
-107.76733,-94.922455,-98.72203,17941.932,explore,6,NOTINSIGHT
-107.68793,-95.02888,-98.35364,17830.402,explore,6,NOTINSIGHT
-107.52805,-94.938065,-98.12402,17811.94,explore,6,NOTINSIGHT
-107.38803,-94.990166,-98.028915,17799.246,explore,6,NOTINSIGHT
-107.15512,-95.131454,-97.96428,17927.92,explore,6,NOTINSIGHT
-107.39059,-94.78198,-97.31528,17882.096,explore,6,NOTINSIGHT
-107.57003,-94.82732,-96.431015,17779.992,explore,6,NOTINSIGHT
-107.65482,-94.62948,-96.196,17756.357,explore,6,NOTINSIGHT
-107.871315,-94.90664,-95.95223,17746.467,explore,6,NOTINSIGHT
-110.74506,-94.562355,-94.41247,17914.918,explore,6,NOTINSIGHT
-111.19927,-94.55398,-94.175606,17903.53,explore,6,NOTINSIGHT
-111.24588,-94.57641,-94.07738,17907.512,explore,6,NOTINSIGHT
-111.24588,-94.57641,-94.07738,17907.512,explore,6,NOTINSIGHT
-112.52222,-94.474365,-93.755516,17927.45,explore,6,NOTINSIGHT
-114.48282,-94.57695,-93.10122,17796.08,explore,6,NOTINSIGHT
-114.48282,-94.57695,-93.10122,17796.08,explore,6,NOTINSIGHT
-116.33116,-94.71848,-92.58502,17748.049,explore,6,NOTINSIGHT
-117.362816,-94.489815,-92.20826,17753.727,explore,6,NOTINSIGHT
-115.04139,-98.57553,-110.28499,16935.404,explore,6,NOTINSIGHT
-115.55407,-96.704994,-110.05764,16619.324,explore,6,NOTINSIGHT
-115.144424,-96.41071,-109.70735,16577.594,explore,6,NOTINSIGHT
-114.86426,-96.81297,-109.49472,16733.969,explore,6,NOTINSIGHT
-114.66484,-97.49415,-109.419304,16804.844,explore,6,NOTINSIGHT
-114.56212,-98.3197,-109.48068,16985.627,explore,6,NOTINSIGHT
